Name,Skinport_URL,Steam_URL,Price,Currency,SalesThisWeek,7d_avg,24h_avg,GrowthRatio,BullishScore,LastUpdated
★ Karambit | Tiger Tooth (Factory New),https://skinport.com/market?search=%E2%98%85%20Karambit%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Karambit%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,1871.18,USD,7,1764.07,1817.69,1.030,1.9609,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife,https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife,211.09,USD,10,208.82,200.57,0.960,1.9607,2025-09-13T22:00:06.478782+00:00
★ Huntsman Knife | Autotronic (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Huntsman%20Knife%20%7C%20Autotronic%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Huntsman%20Knife%20%7C%20Autotronic%20%28Field-Tested%29,217.68,USD,8,213.89,213.96,1.000,1.9549,2025-09-13T22:00:06.478782+00:00
★ Butterfly Knife | Black Laminate (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Butterfly%20Knife%20%7C%20Black%20Laminate%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Black%20Laminate%20%28Well-Worn%29,1360.20,USD,5,1248.89,1372.94,1.099,1.9548,2025-09-13T22:00:06.478782+00:00
★ Butterfly Knife | Slaughter (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Butterfly%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,2638.58,USD,7,2541.92,2608.59,1.026,1.9530,2025-09-13T22:00:06.478782+00:00
★ Classic Knife | Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20Classic%20Knife%20%7C%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Fade%20%28Factory%20New%29,643.80,USD,6,654.16,691.89,1.058,1.9515,2025-09-13T22:00:06.478782+00:00
★ Ursus Knife | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20Ursus%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,319.91,USD,6,349.46,367.72,1.052,1.9415,2025-09-13T22:00:06.478782+00:00
★ Butterfly Knife | Freehand (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Butterfly%20Knife%20%7C%20Freehand%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Freehand%20%28Field-Tested%29,1179.34,USD,7,1167.06,1187.83,1.018,1.9370,2025-09-13T22:00:06.478782+00:00
★ Survival Knife | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20Survival%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Survival%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,258.56,USD,7,241.53,245.82,1.018,1.9369,2025-09-13T22:00:06.478782+00:00
★ Karambit | Damascus Steel (Factory New),https://skinport.com/market?search=%E2%98%85%20Karambit%20%7C%20Damascus%20Steel%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Karambit%20%7C%20Damascus%20Steel%20%28Factory%20New%29,1411.91,USD,4,1314.44,1497.71,1.139,1.9359,2025-09-13T22:00:06.478782+00:00
★ Ursus Knife | Boreal Forest (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Ursus%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,128.93,USD,5,118.55,129.00,1.088,1.9349,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Tiger Tooth (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,162.99,USD,7,154.06,156.34,1.015,1.9313,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Bright Water (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Bright%20Water%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Bright%20Water%20%28Minimal%20Wear%29,324.62,USD,6,308.20,321.95,1.045,1.9274,2025-09-13T22:00:06.478782+00:00
★ M9 Bayonet | Tiger Tooth (Factory New),https://skinport.com/market?search=%E2%98%85%20M9%20Bayonet%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,1372.06,USD,7,1371.13,1379.81,1.006,1.9151,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Urban Masked (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Urban%20Masked%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Urban%20Masked%20%28Field-Tested%29,222.40,USD,4,224.09,251.60,1.123,1.9075,2025-09-13T22:00:06.478782+00:00
★ Survival Knife | Scorched (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Survival%20Knife%20%7C%20Scorched%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Survival%20Knife%20%7C%20Scorched%20%28Field-Tested%29,111.28,USD,7,97.99,98.18,1.002,1.9068,2025-09-13T22:00:06.478782+00:00
★ Stiletto Knife | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20Stiletto%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,697.76,USD,6,685.77,708.04,1.032,1.9050,2025-09-13T22:00:06.478782+00:00
★ Huntsman Knife | Lore (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Huntsman%20Knife%20%7C%20Lore%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Huntsman%20Knife%20%7C%20Lore%20%28Minimal%20Wear%29,218.33,USD,8,244.81,237.78,0.971,1.8981,2025-09-13T22:00:06.478782+00:00
★ Survival Knife | Damascus Steel (Factory New),https://skinport.com/market?search=%E2%98%85%20Survival%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Survival%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29,156.86,USD,9,141.33,133.97,0.948,1.8958,2025-09-13T22:00:06.478782+00:00
★ Paracord Knife | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20Paracord%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,284.93,USD,8,288.61,279.95,0.970,1.8956,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Damascus Steel (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29,172.72,USD,5,155.49,165.48,1.064,1.8924,2025-09-13T22:00:06.478782+00:00
★ Butterfly Knife | Lore (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Butterfly%20Knife%20%7C%20Lore%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Lore%20%28Field-Tested%29,1451.12,USD,8,1376.73,1331.01,0.967,1.8893,2025-09-13T22:00:06.478782+00:00
★ Butterfly Knife | Tiger Tooth (Factory New),https://skinport.com/market?search=%E2%98%85%20Butterfly%20Knife%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,2362.98,USD,8,2251.91,2169.50,0.963,1.8827,2025-09-13T22:00:06.478782+00:00
★ Huntsman Knife | Black Laminate (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Huntsman%20Knife%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Huntsman%20Knife%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,151.52,USD,7,140.38,138.87,0.989,1.8826,2025-09-13T22:00:06.478782+00:00
★ Flip Knife | Lore (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Flip%20Knife%20%7C%20Lore%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Lore%20%28Field-Tested%29,315.81,USD,5,295.52,312.85,1.059,1.8824,2025-09-13T22:00:06.478782+00:00
★ Butterfly Knife | Autotronic (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Butterfly%20Knife%20%7C%20Autotronic%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Autotronic%20%28Field-Tested%29,1863.47,USD,6,1864.79,1897.62,1.018,1.8776,2025-09-13T22:00:06.478782+00:00
★ Huntsman Knife | Rust Coat (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Huntsman%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Huntsman%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,138.58,USD,8,126.72,121.62,0.960,1.8756,2025-09-13T22:00:06.478782+00:00
★ Paracord Knife | Slaughter (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Paracord%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,276.70,USD,6,270.10,274.38,1.016,1.8743,2025-09-13T22:00:06.478782+00:00
★ Ursus Knife | Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20Ursus%20Knife%20%7C%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Fade%20%28Factory%20New%29,477.28,USD,4,437.86,482.11,1.101,1.8707,2025-09-13T22:00:06.478782+00:00
★ Huntsman Knife | Black Laminate (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Huntsman%20Knife%20%7C%20Black%20Laminate%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Huntsman%20Knife%20%7C%20Black%20Laminate%20%28Field-Tested%29,168.88,USD,9,158.70,148.26,0.934,1.8684,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Boreal Forest (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,233.36,USD,5,207.01,216.95,1.048,1.8635,2025-09-13T22:00:06.478782+00:00
★ Falchion Knife | Freehand (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Falchion%20Knife%20%7C%20Freehand%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Falchion%20Knife%20%7C%20Freehand%20%28Field-Tested%29,173.55,USD,6,166.41,168.06,1.010,1.8634,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Skeleton Knife,https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife,657.80,USD,5,612.02,640.27,1.046,1.8602,2025-09-13T22:00:06.478782+00:00
★ Huntsman Knife | Bright Water (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Huntsman%20Knife%20%7C%20Bright%20Water%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Huntsman%20Knife%20%7C%20Bright%20Water%20%28Field-Tested%29,140.00,USD,5,133.97,139.80,1.044,1.8555,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Marble Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Marble%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Marble%20Fade%20%28Factory%20New%29,193.25,USD,7,191.36,186.54,0.975,1.8552,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Huntsman Knife | Tiger Tooth (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,346.11,USD,5,336.80,350.99,1.042,1.8531,2025-09-13T22:00:06.478782+00:00
★ Butterfly Knife | Forest DDPAT (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Butterfly%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29,857.85,USD,5,832.12,862.94,1.037,1.8440,2025-09-13T22:00:06.478782+00:00
★ Survival Knife | Safari Mesh (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Survival%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Survival%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29,102.01,USD,5,99.40,103.08,1.037,1.8440,2025-09-13T22:00:06.478782+00:00
★ Gut Knife | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20Gut%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,234.54,USD,6,218.87,218.37,0.998,1.8409,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Stained (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29,438.70,USD,5,380.28,393.46,1.035,1.8398,2025-09-13T22:00:06.478782+00:00
★ Ursus Knife | Night Stripe (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Ursus%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29,164.17,USD,3,151.27,173.28,1.146,1.8352,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Bright Water (Factory New),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Factory%20New%29,176.56,USD,3,146.63,167.70,1.144,1.8323,2025-09-13T22:00:06.478782+00:00
★ Butterfly Knife | Rust Coat (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Butterfly%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,1149.25,USD,3,1231.79,1406.07,1.141,1.8287,2025-09-13T22:00:06.478782+00:00
★ Nomad Knife | Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20Nomad%20Knife%20%7C%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Nomad%20Knife%20%7C%20Fade%20%28Factory%20New%29,856.01,USD,6,809.32,802.12,0.991,1.8287,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Bright Water (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Minimal%20Wear%29,148.69,USD,5,142.87,146.28,1.024,1.8206,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Skeleton Knife | Blue Steel (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29,480.70,USD,5,410.28,419.90,1.023,1.8198,2025-09-13T22:00:06.478782+00:00
★ Huntsman Knife | Freehand (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Huntsman%20Knife%20%7C%20Freehand%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Huntsman%20Knife%20%7C%20Freehand%20%28Minimal%20Wear%29,176.80,USD,6,165.32,162.70,0.984,1.8159,2025-09-13T22:00:06.478782+00:00
★ Butterfly Knife | Boreal Forest (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Butterfly%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,931.04,USD,5,855.79,869.15,1.016,1.8059,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Forest DDPAT (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,241.87,USD,5,231.77,234.54,1.012,1.7994,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Autotronic (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Autotronic%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Autotronic%20%28Field-Tested%29,508.87,USD,8,485.92,447.36,0.921,1.7992,2025-09-13T22:00:06.478782+00:00
★ Ursus Knife | Rust Coat (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Ursus%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29,151.27,USD,6,138.77,134.80,0.971,1.7923,2025-09-13T22:00:06.478782+00:00
★ Classic Knife | Night Stripe (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29,183.96,USD,4,177.89,187.63,1.055,1.7920,2025-09-13T22:00:06.478782+00:00
★ Huntsman Knife | Gamma Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20Huntsman%20Knife%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Huntsman%20Knife%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,446.01,USD,4,433.78,455.77,1.051,1.7851,2025-09-13T22:00:06.478782+00:00
★ Paracord Knife | Damascus Steel (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Paracord%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29,145.41,USD,6,126.58,122.12,0.965,1.7801,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Freehand (Factory New),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Freehand%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Freehand%20%28Factory%20New%29,198.05,USD,4,183.64,192.18,1.047,1.7780,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Freehand (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Freehand%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Freehand%20%28Minimal%20Wear%29,335.74,USD,4,320.02,334.85,1.046,1.7777,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Fade%20%28Factory%20New%29,1348.61,USD,5,1340.24,1338.59,0.999,1.7760,2025-09-13T22:00:06.478782+00:00
★ Ursus Knife | Slaughter (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Ursus%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,335.22,USD,5,315.21,314.39,0.997,1.7735,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Bright Water (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Bright%20Water%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Bright%20Water%20%28Factory%20New%29,102.96,USD,4,98.17,102.45,1.044,1.7730,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Slaughter (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29,337.33,USD,4,323.56,337.61,1.043,1.7727,2025-09-13T22:00:06.478782+00:00
